#chro	startnd	ES	NPC	CN
19	3075000	3100000	N/A	N/A	N/A	
19	3100000	3125000	N/A	N/A	N/A	
19	3125000	3150000	0	0	0	
19	3150000	3175000	0	0	0	
19	3175000	3200000	0	0	0	
19	3200000	3225000	0	0	0	
19	3225000	3250000	0	0	0	
19	3250000	3275000	0	0	0	
19	3275000	3300000	0	0	0	
19	3300000	3325000	0	0	0	
19	3325000	3350000	0	0	0	
19	3350000	3375000	0	0	0	
19	3375000	3400000	0	0	0	
19	3400000	3425000	0	0	0	
19	3425000	3450000	0	0	0	
19	3450000	3475000	1	0	1	
19	3475000	3500000	0	0	0	
19	3500000	3525000	0	0	0	
19	3525000	3550000	0	0	0	
19	3550000	3575000	0	0	0	
19	3575000	3600000	1	1	1	
19	3600000	3625000	0	0	0	
19	3625000	3650000	0	0	0	
19	3650000	3675000	0	0	0	
19	3675000	3700000	0	0	0	
19	3700000	3725000	0	0	0	
19	3725000	3750000	0	0	0	
19	3750000	3775000	0	0	0	
19	3775000	3800000	1	0	0	
19	3800000	3825000	0	0	0	
19	3825000	3850000	0	0	0	
19	3850000	3875000	0	0	0	
19	3875000	3900000	0	0	0	
19	3900000	3925000	0	0	0	
19	3925000	3950000	0	0	0	
19	3950000	3975000	0	0	0	
19	3975000	4000000	0	0	0	
19	4000000	4025000	0	0	0	
19	4025000	4050000	0	0	0	
19	4050000	4075000	0	0	0	
19	4075000	4100000	0	0	0	
19	4100000	4125000	0	0	0	
19	4125000	4150000	0	0	0	
19	4150000	4175000	0	0	0	
19	4175000	4200000	0	0	0	
19	4200000	4225000	0	0	0	
19	4225000	4250000	0	0	0	
19	4250000	4275000	0	0	1	
19	4275000	4300000	0	0	0	
19	4300000	4325000	0	0	0	
19	4325000	4350000	0	0	0	
19	4350000	4375000	0	0	0	
19	4375000	4400000	0	0	0	
19	4400000	4425000	0	0	0	
19	4425000	4450000	0	0	0	
19	4450000	4475000	0	0	0	
19	4475000	4500000	0	0	0	
19	4500000	4525000	0	0	0	
19	4525000	4550000	0	0	0	
19	4550000	4575000	0	0	0	
19	4575000	4600000	0	0	0	
19	4600000	4625000	0	0	0	
19	4625000	4650000	1	0	1	
19	4650000	4675000	0	0	0	
19	4675000	4700000	0	0	0	
19	4700000	4725000	0	0	0	
19	4725000	4750000	0	0	0	
19	4750000	4775000	1	1	0	
19	4775000	4800000	0	0	0	
19	4800000	4825000	0	0	0	
19	4825000	4850000	0	0	0	
19	4850000	4875000	0	0	0	
19	4875000	4900000	0	0	0	
19	4900000	4925000	0	0	0	
19	4925000	4950000	0	0	0	
19	4950000	4975000	0	0	0	
19	4975000	5000000	0	0	0	
19	5000000	5025000	0	0	0	
19	5025000	5050000	1	1	1	
19	5050000	5075000	0	0	0	
19	5075000	5100000	0	0	0	
19	5100000	5125000	0	0	0	
19	5125000	5150000	0	0	0	
19	5150000	5175000	0	0	0	
19	5175000	5200000	0	0	0	
19	5200000	5225000	0	0	0	
19	5225000	5250000	0	0	0	
19	5250000	5275000	0	0	0	
19	5275000	5300000	0	0	0	
19	5300000	5325000	0	0	0	
19	5325000	5350000	0	0	0	
19	5350000	5375000	0	0	0	
19	5375000	5400000	0	0	0	
19	5400000	5425000	0	0	0	
19	5425000	5450000	0	0	0	
19	5450000	5475000	0	0	0	
19	5475000	5500000	0	0	0	
19	5500000	5525000	0	0	0	
19	5525000	5550000	0	0	0	
19	5550000	5575000	0	0	0	
19	5575000	5600000	0	0	0	
19	5600000	5625000	0	0	0	
19	5625000	5650000	0	0	0	
19	5650000	5675000	0	0	0	
19	5675000	5700000	0	0	0	
19	5700000	5725000	0	0	0	
19	5725000	5750000	0	0	0	
19	5750000	5775000	0	0	0	
19	5775000	5800000	0	0	0	
19	5800000	5825000	0	0	0	
19	5825000	5850000	0	0	0	
19	5850000	5875000	0	0	0	
19	5875000	5900000	0	0	0	
19	5900000	5925000	1	1	1	
19	5925000	5950000	1	1	0	
19	5950000	5975000	0	0	0	
19	5975000	6000000	0	0	0	
19	6000000	6025000	0	0	0	
19	6025000	6050000	0	0	0	
19	6050000	6075000	0	0	0	
19	6075000	6100000	0	0	0	
19	6100000	6125000	0	0	0	
19	6125000	6150000	0	0	0	
19	6150000	6175000	0	0	0	
19	6175000	6200000	0	0	0	
19	6200000	6225000	0	0	0	
19	6225000	6250000	0	0	0	
19	6250000	6275000	0	0	0	
19	6275000	6300000	0	0	0	
19	6300000	6325000	0	0	0	
19	6325000	6350000	0	0	0	
19	6350000	6375000	1	1	1	
19	6375000	6400000	1	1	1	
19	6400000	6425000	1	1	0	
19	6425000	6450000	0	0	0	
19	6450000	6475000	0	0	0	
19	6475000	6500000	0	0	0	
19	6500000	6525000	0	0	0	
19	6525000	6550000	0	0	0	
19	6550000	6575000	0	0	0	
19	6575000	6600000	0	0	0	
19	6600000	6625000	0	0	0	
19	6625000	6650000	0	0	0	
19	6650000	6675000	0	0	0	
19	6675000	6700000	0	0	0	
19	6700000	6725000	N/A	N/A	N/A	
19	6725000	6750000	N/A	N/A	N/A	
19	6750000	6775000	N/A	N/A	N/A	
